"x","y","MPA_1","MPA_2","MPA_3","MPA_4","MPA_5","MPA_6","MPA_7","MPA_8","MPA_9","MPA_10"
-87.485,17.035,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.415,17.035,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.465,16.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.965,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.185,16.965,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.115,16.965,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.045,16.965,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-87.975,16.965,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.905,16.965,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.835,16.965,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.765,16.965,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.695,16.965,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.625,16.965,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.555,16.965,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.485,16.965,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.415,16.965,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.465,16.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.895,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.185,16.895,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.115,16.895,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.045,16.895,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-87.975,16.895,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.905,16.895,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.835,16.895,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.765,16.895,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.695,16.895,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.625,16.895,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.555,16.895,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.485,16.895,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.415,16.895,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.465,16.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.825,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.185,16.825,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.115,16.825,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.045,16.825,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-87.975,16.825,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.905,16.825,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.835,16.825,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.765,16.825,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.695,16.825,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.625,16.825,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.555,16.825,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.485,16.825,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.415,16.825,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.465,16.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.755,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.755,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.185,16.755,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.115,16.755,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-88.045,16.755,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA,NA
-87.975,16.755,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.905,16.755,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.835,16.755,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.765,16.755,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.695,16.755,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.625,16.755,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.555,16.755,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.485,16.755,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.415,16.755,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.465,16.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.685,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.685,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA
-88.185,16.685,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA
-88.115,16.685,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA
-88.045,16.685,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA
-87.975,16.685,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA
-87.905,16.685,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.835,16.685,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.765,16.685,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.695,16.685,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.625,16.685,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.555,16.685,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.485,16.685,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.415,16.685,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.465,16.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.615,NA,NA,NA,NA,TRUE,NA,NA,TRUE,TRUE,NA
-88.185,16.615,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA
-88.115,16.615,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA
-88.045,16.615,NA,NA,NA,NA,TRUE,TRUE,NA,TRUE,TRUE,NA
-87.975,16.615,NA,NA,NA,TRUE,NA,TRUE,NA,NA,NA,NA
-87.905,16.615,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.835,16.615,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.765,16.615,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.695,16.615,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.625,16.615,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.555,16.615,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.485,16.615,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-87.415,16.615,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA
-88.465,16.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.545,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.325,16.545,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.255,16.545,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
-88.185,16.545,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA
-88.115,16.545,NA,TRUE,NA,NA,NA,TRUE,TRUE,TRUE,TRUE,NA
-88.045,16.545,NA,TRUE,NA,NA,NA,TRUE,NA,TRUE,TRUE,NA
-87.975,16.545,NA,TRUE,NA,NA,NA,TRUE,NA,NA,NA,NA
-87.905,16.545,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,16.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,16.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,16.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,16.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,16.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,16.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,16.545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.465,16.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.475,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.325,16.475,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.255,16.475,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
-88.185,16.475,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
-88.115,16.475,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
-88.045,16.475,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA
-87.975,16.475,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.905,16.475,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,16.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,16.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,16.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,16.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,16.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,16.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,16.475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.465,16.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.405,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.325,16.405,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.255,16.405,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
-88.185,16.405,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
-88.115,16.405,NA,TRUE,NA,NA,NA,NA,TRUE,TRUE,TRUE,NA
-88.045,16.405,NA,TRUE,NA,NA,NA,NA,NA,TRUE,TRUE,NA
-87.975,16.405,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.905,16.405,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,16.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,16.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,16.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,16.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,16.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,16.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,16.405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.465,16.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.335,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.325,16.335,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.255,16.335,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.185,16.335,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.115,16.335,NA,TRUE,NA,NA,NA,NA,TRUE,NA,NA,NA
-88.045,16.335,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.975,16.335,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.905,16.335,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,16.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,16.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,16.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,16.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,16.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,16.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,16.335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.465,16.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.265,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.265,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.265,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.185,16.265,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.115,16.265,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.045,16.265,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.975,16.265,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.905,16.265,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,16.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,16.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,16.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,16.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,16.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,16.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,16.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.465,16.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.195,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.195,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.195,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.185,16.195,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.115,16.195,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.045,16.195,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.975,16.195,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.905,16.195,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,16.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,16.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,16.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,16.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,16.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,16.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,16.195,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.465,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.185,16.125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.115,16.125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-88.045,16.125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.975,16.125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.905,16.125,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,16.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.465,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.185,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.115,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.045,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.975,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.905,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,16.055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.465,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.395,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.325,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.255,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.185,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.115,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-88.045,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.975,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.905,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.835,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.765,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.695,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.625,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.555,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.485,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-87.415,15.985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
